location_id,district_id,location_reference_id,location_name,city,latitude,longitude,location_type,atm_count,area_risk_baseline,source,source_id,operator,brand,address,data_status
OSM00178,TN02,,Indian Overseas Bank,Chengalpattu,12.6198,80.1945,ATM,1,0.5,OpenStreetMap,2154131411,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00179,TN03,,ATM,Chennai,12.9206,80.1841,ATM,1,0.5,OpenStreetMap,2154131542,,,,real_world_reference
OSM00180,TN34,,State Bank of India,Tiruvannamalai,12.109,79.2462,ATM,1,0.5,OpenStreetMap,2156886933,State Bank of India,State Bank of India,,real_world_reference
OSM00181,TN03,,State Bank of India,Chennai,12.8865,80.1887,ATM,1,0.5,OpenStreetMap,2163784562,State Bank of India,State Bank of India,,real_world_reference
OSM00182,TN03,,ATM,Chennai,12.965,80.1984,ATM,1,0.5,OpenStreetMap,2202841650,HDFC Bank,HDFC Bank,,real_world_reference
OSM00183,TN03,,Allahabad Bank,Chennai,13.0185,80.1779,ATM,1,0.5,OpenStreetMap,2206324579,Allahabad Bank,Allahabad Bank,,real_world_reference
OSM00184,TN30,,State Bank of India,Tiruchirappalli,10.8144,78.6677,ATM,1,0.5,OpenStreetMap,2212490339,State Bank of India,State Bank of India,,real_world_reference
OSM00185,TN03,,Bank of India,Chennai,12.9829,80.1901,ATM,1,0.5,OpenStreetMap,2253401707,Bank of India,Bank of India,,real_world_reference
OSM00186,TN24,,ATM,Tenkasi,8.9171,77.3794,ATM,1,0.5,OpenStreetMap,2271599266,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00187,TN03,,ATM,Chennai,12.9482,80.1995,ATM,1,0.5,OpenStreetMap,2285522440,IDBI Bank,IDBI Bank,,real_world_reference
OSM00188,TN03,,ATM,Chennai,13.0753,80.2703,ATM,1,0.5,OpenStreetMap,2296723532,Karur Vysya Bank ATM,,,real_world_reference
OSM00189,TN03,,ATM,Chennai,13.0753,80.2704,ATM,1,0.5,OpenStreetMap,2296723544,HDFC Bank,HDFC Bank,,real_world_reference
OSM00190,TN03,,ATM,Chennai,13.0756,80.2693,ATM,1,0.5,OpenStreetMap,2296723598,State Bank of India,State Bank of India,,real_world_reference
OSM00191,TN03,,ATM,Chennai,13.0782,80.2645,ATM,1,0.5,OpenStreetMap,2296723960,Axis Bank ATM,,,real_world_reference
OSM00192,TN02,,State Bank of India,Chengalpattu,12.6893,79.9807,ATM,1,0.5,OpenStreetMap,2334799070,State Bank of India,State Bank of India,,real_world_reference
OSM00193,TN12,,Axis Bank,Krishnagiri,12.7293,77.8277,ATM,1,0.5,OpenStreetMap,2344414408,Axis Bank,Axis Bank,,real_world_reference
OSM00194,TN25,,State Bank of India,Thanjavur,10.7782,79.1399,ATM,1,0.5,OpenStreetMap,2356058346,State Bank of India,State Bank of India,,real_world_reference
OSM00195,TN25,,State Bank of India,Thanjavur,10.7818,79.1364,ATM,1,0.5,OpenStreetMap,2356058350,State Bank of India,State Bank of India,,real_world_reference
OSM00196,TN14,,Indian Bank,Mayiladuthurai,10.9553,79.3913,ATM,1,0.5,OpenStreetMap,2356058364,Indian Bank,Indian Bank,,real_world_reference
OSM00197,TN16,,State Bank of India,Kanniyakumari,8.1734,77.4273,ATM,1,0.5,OpenStreetMap,2364874929,State Bank of India,State Bank of India,,real_world_reference
OSM00198,TN16,,Canara Bank,Kanniyakumari,8.1812,77.4162,ATM,1,0.5,OpenStreetMap,2365395939,Canara Bank,Canara Bank,,real_world_reference
OSM00199,TN16,,HDFC Bank,Kanniyakumari,8.1792,77.4224,ATM,1,0.5,OpenStreetMap,2370307064,HDFC Bank,HDFC Bank,,real_world_reference
OSM00200,TN16,,State Bank of India,Kanniyakumari,8.1792,77.4223,ATM,1,0.5,OpenStreetMap,2370307066,State Bank of India,State Bank of India,,real_world_reference
OSM00201,TN35,,Indian Overseas Bank,The Nilgiris,11.4133,76.6962,ATM,1,0.5,OpenStreetMap,2376662704,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00202,TN03,,Axis Bank,Chennai,12.9422,80.1422,ATM,1,0.5,OpenStreetMap,2376821336,Axis Bank,Axis Bank,,real_world_reference
OSM00203,TN16,,Indian Overseas Bank,Kanniyakumari,8.1749,77.4306,ATM,1,0.5,OpenStreetMap,2391813516,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00204,TN24,,Canara Bank,Tenkasi,9.3094,77.5486,ATM,1,0.5,OpenStreetMap,2436236555,Canara Bank,Canara Bank,,real_world_reference
OSM00205,TN24,,Karur Vysya Bank,Tenkasi,9.3086,77.5485,ATM,1,0.5,OpenStreetMap,2436236559,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00206,TN30,,State Bank of India,Tiruchirappalli,10.8128,78.6378,ATM,1,0.5,OpenStreetMap,2441198996,State Bank of India,State Bank of India,,real_world_reference
OSM00207,TN30,,Karur Vysya Bank,Tiruchirappalli,10.8125,78.6353,ATM,1,0.5,OpenStreetMap,2441199064,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00208,TN30,,Indian Overseas Bank,Tiruchirappalli,10.8146,78.6673,ATM,1,0.5,OpenStreetMap,2441208661,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00209,TN30,,State Bank of India,Tiruchirappalli,10.8049,78.6861,ATM,1,0.5,OpenStreetMap,2441209744,State Bank of India,State Bank of India,,real_world_reference
OSM00210,TN03,,ATM,Chennai,12.9828,80.1916,ATM,1,0.5,OpenStreetMap,2448757252,Lakshmi vilas Bank,,,real_world_reference
OSM00211,TN36,,State Bank of India,Vellore,12.9352,79.1516,ATM,1,0.5,OpenStreetMap,2473173911,State Bank of India,State Bank of India,,real_world_reference
OSM00212,TN33,,ATM,Tiruppur,11.2358,77.1075,ATM,1,0.5,OpenStreetMap,2567885142,Axis Bank,Axis Bank,,real_world_reference
OSM00213,TN37,,ICICI Bank,Viluppuram,12.2529,79.4131,ATM,1,0.5,OpenStreetMap,2578988766,ICICI Bank,ICICI Bank,,real_world_reference
OSM00214,TN16,,Canara Bank,Kanniyakumari,8.1748,77.4034,ATM,1,0.5,OpenStreetMap,2594120347,,Canara Bank,,real_world_reference
OSM00215,TN16,,State Bank of India,Kanniyakumari,8.1898,77.4,ATM,1,0.5,OpenStreetMap,2594120356,State Bank of India,State Bank of India,,real_world_reference
OSM00216,TN16,,Indian Overseas Bank,Kanniyakumari,8.19,77.4,ATM,1,0.5,OpenStreetMap,2594120358,Indian Overseas Bank,Indian Overseas Bank,,real_world_reference
OSM00217,TN03,,Axis Bank,Chennai,13.0149,80.1744,ATM,1,0.5,OpenStreetMap,2623140209,Axis Bank,Axis Bank,,real_world_reference
OSM00218,TN37,,HDFC Bank,Viluppuram,12.2521,79.4157,ATM,1,0.5,OpenStreetMap,2660574665,HDFC Bank,HDFC Bank,,real_world_reference
OSM00219,TN37,,Axis Bank,Viluppuram,12.2513,79.4166,ATM,1,0.5,OpenStreetMap,2662966505,Axis Bank,Axis Bank,,real_world_reference
OSM00220,TN16,,HDFC Bank,Kanniyakumari,8.1718,77.4251,ATM,1,0.5,OpenStreetMap,2701127498,HDFC Bank,HDFC Bank,,real_world_reference
OSM00221,TN07,,State Bank of India,Dindigul,10.1641,77.7596,ATM,1,0.5,OpenStreetMap,2722558331,State Bank of India,State Bank of India,,real_world_reference
OSM00222,TN03,,State Bank of India,Chennai,13.0652,80.208,ATM,1,0.5,OpenStreetMap,2791870607,State Bank of India,State Bank of India,,real_world_reference
OSM00223,TN03,,Standard Chartered,Chennai,12.9941,80.1869,ATM,1,0.5,OpenStreetMap,2878250431,Standard Chartered,Standard Chartered,,real_world_reference
OSM00224,TN03,,HDFC Bank,Chennai,12.9948,80.1878,ATM,1,0.5,OpenStreetMap,2878265275,HDFC Bank,HDFC Bank,,real_world_reference
OSM00225,TN03,,Karur Vysya Bank,Chennai,12.979,80.188,ATM,1,0.5,OpenStreetMap,2878310972,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00226,TN03,,Canara Bank,Chennai,12.986,80.1884,ATM,1,0.5,OpenStreetMap,2878313102,Canara Bank,Canara Bank,,real_world_reference
OSM00227,TN03,,Axis Bank,Chennai,12.9227,80.1436,ATM,1,0.5,OpenStreetMap,3016132861,Axis Bank,Axis Bank,,real_world_reference
OSM00228,TN03,,HDFC Bank,Chennai,12.926,80.1063,ATM,1,0.5,OpenStreetMap,3032373526,HDFC Bank,HDFC Bank,,real_world_reference
OSM00229,TN03,,City Union Bank,Chennai,12.926,80.1062,ATM,1,0.5,OpenStreetMap,3032378232,,City Union Bank,,real_world_reference
OSM00230,TN03,,HDFC Bank,Chennai,12.9286,80.1121,ATM,1,0.5,OpenStreetMap,3032393926,HDFC Bank,HDFC Bank,,real_world_reference
OSM00231,TN10,,ICICI Bank,Kancheepuram,12.8392,79.7071,ATM,1,0.5,OpenStreetMap,3071411328,ICICI Bank,ICICI Bank,,real_world_reference
OSM00232,TN31,,ATM,Tirunelveli,8.7052,77.7419,ATM,1,0.5,OpenStreetMap,3154722414,State Bank of India,State Bank of India,,real_world_reference
OSM00233,TN04,,Canara Bank,Coimbatore,11.2693,77.0099,ATM,1,0.5,OpenStreetMap,3264641857,,Canara Bank,,real_world_reference
OSM00234,TN05,,Citybank,Cuddalore,11.9912,79.8272,ATM,1,0.5,OpenStreetMap,3407010156,,,,real_world_reference
OSM00235,TN03,,HDFC Bank,Chennai,13.0252,80.2222,ATM,1,0.5,OpenStreetMap,3450042013,HDFC Bank,HDFC Bank,,real_world_reference
OSM00236,TN03,,Karur Vysya Bank,Chennai,13.0241,80.2231,ATM,1,0.5,OpenStreetMap,3453367857,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00237,TN05,,Karur Vysya Bank,Cuddalore,11.6195,79.5496,ATM,1,0.5,OpenStreetMap,3461390783,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00238,TN03,,State Bank of India,Chennai,13.0227,80.223,ATM,1,0.5,OpenStreetMap,3463479211,State Bank of India,State Bank of India,"Karaneeswar Koil Street, Saidapet",real_world_reference
OSM00239,TN03,,ICICI Bank,Chennai,13.0242,80.2173,ATM,1,0.5,OpenStreetMap,3463479212,ICICI Bank,ICICI Bank,"Rengabashyam St, Saidapet",real_world_reference
OSM00240,TN03,,Bank of India,Chennai,13.0206,80.2217,ATM,1,0.5,OpenStreetMap,3467304699,Bank of India,Bank of India,,real_world_reference
OSM00241,TN03,,Punjab National Bank,Chennai,13.0221,80.2241,ATM,1,0.5,OpenStreetMap,3467526749,Punjab National Bank,Punjab National Bank,,real_world_reference
OSM00242,TN03,,ATM,Chennai,13.0196,80.2195,ATM,1,0.5,OpenStreetMap,3470834246,Punjab & Sindh Bank,,,real_world_reference
OSM00243,TN03,,State Bank of India,Chennai,13.0196,80.2196,ATM,1,0.5,OpenStreetMap,3470834247,State Bank of India,State Bank of India,,real_world_reference
OSM00244,TN03,,HDFC Bank,Chennai,13.0197,80.2194,ATM,1,0.5,OpenStreetMap,3470834248,HDFC Bank,HDFC Bank,Mosque Street,real_world_reference
OSM00245,TN03,,Indian Bank,Chennai,13.0198,80.2201,ATM,1,0.5,OpenStreetMap,3470834249,Indian Bank,Indian Bank,,real_world_reference
OSM00246,TN03,,Karur Vysya Bank,Chennai,13.0198,80.2206,ATM,1,0.5,OpenStreetMap,3470834251,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00247,TN03,,ATM,Chennai,13.0199,80.2194,ATM,1,0.5,OpenStreetMap,3470834252,Lakshmi Vilas Bank,,Mosque Street,real_world_reference
OSM00248,TN03,,State Bank of India,Chennai,13.0245,80.2245,ATM,1,0.5,OpenStreetMap,3470834253,State Bank of India,State Bank of India,Jones Road,real_world_reference
OSM00249,TN03,,Indian Overseas Bank,Chennai,13.0233,80.2164,ATM,1,0.5,OpenStreetMap,3470850661,Indian Overseas Bank,Indian Overseas Bank,West Perumal Koil Mada Street,real_world_reference
OSM00250,TN03,,Canara Bank,Chennai,13.0239,80.2165,ATM,1,0.5,OpenStreetMap,3470850662,Canara Bank,Canara Bank,West Perumal Koil Mada Street,real_world_reference
OSM00251,TN03,,ICICI Bank,Chennai,13.0242,80.2185,ATM,1,0.5,OpenStreetMap,3470850663,ICICI Bank,ICICI Bank,"Rengabashyam St, Saidapet",real_world_reference
OSM00252,TN03,,Axis Bank,Chennai,13.0239,80.2273,ATM,1,0.5,OpenStreetMap,3470869405,Axis Bank,Axis Bank,,real_world_reference
OSM00253,TN11,,IDBI Bank,Karur,11.0598,78.1393,ATM,1,0.5,OpenStreetMap,3484868628,IDBI Bank,IDBI Bank,,real_world_reference
OSM00254,TN11,,State Bank of India,Karur,11.0609,78.139,ATM,1,0.5,OpenStreetMap,3484868635,State Bank of India,State Bank of India,,real_world_reference
OSM00255,TN11,,LVB ATM,Karur,11.0619,78.1382,ATM,1,0.5,OpenStreetMap,3484907408,Lakshmi Vilas Bank,,,real_world_reference
OSM00256,TN03,,Indian Bank,Chennai,13.0201,80.2245,ATM,1,0.5,OpenStreetMap,3485824670,Indian Bank,Indian Bank,,real_world_reference
OSM00257,TN17,,Karur Vysya Bank,Namakkal,11.2182,78.1668,ATM,1,0.5,OpenStreetMap,3490885612,Karur Vysya Bank,Karur Vysya Bank,,real_world_reference
OSM00258,TN17,,ICICI Bank,Namakkal,11.2184,78.1656,ATM,1,0.5,OpenStreetMap,3490885613,ICICI Bank,ICICI Bank,,real_world_reference
OSM00259,TN17,,HDFC Bank,Namakkal,11.2187,78.1633,ATM,1,0.5,OpenStreetMap,3490902736,HDFC Bank,HDFC Bank,,real_world_reference
OSM00260,TN17,,State Bank of India,Namakkal,11.2189,78.161,ATM,1,0.5,OpenStreetMap,3490912279,State Bank of India,State Bank of India,,real_world_reference
OSM00261,TN17,,ATM,Namakkal,11.2283,78.1646,ATM,1,0.5,OpenStreetMap,3490919719,,LVB Bank ATM,,real_world_reference
OSM00262,TN17,,Tamilnad Mercantile Bank Limited,Namakkal,11.2322,78.1649,ATM,1,0.5,OpenStreetMap,3490919720,Tamilnad Mercantile Bank Limited,Tamilnad Mercantile Bank Limited,,real_world_reference
OSM00263,TN17,,ATM,Namakkal,11.2235,78.1674,ATM,1,0.5,OpenStreetMap,3490926730,,HDFC Bank ATM,,real_world_reference
OSM00264,TN17,,ATM,Namakkal,11.2074,78.1805,ATM,1,0.5,OpenStreetMap,3490941117,,HDFC Bank ATM,,real_world_reference
OSM00265,TN17,,State Bank of India,Namakkal,11.2098,78.1782,ATM,1,0.5,OpenStreetMap,3490941118,State Bank of India,State Bank of India,,real_world_reference
OSM00266,TN03,,Canara Bank,Chennai,12.9858,80.2292,ATM,1,0.5,OpenStreetMap,3508280902,Canara Bank,Canara Bank,,real_world_reference
OSM00267,TN11,,ATM,Karur,11.075,78.1259,ATM,1,0.5,OpenStreetMap,3513119956,,SBI ATM,,real_world_reference
OSM00268,TN03,,State Bank of India,Chennai,13.0373,80.2273,ATM,1,0.5,OpenStreetMap,3544273429,State Bank of India,State Bank of India,,real_world_reference
OSM00269,TN03,,IndusInd Bank,Chennai,13.0383,80.2274,ATM,1,0.5,OpenStreetMap,3544273430,IndusInd Bank,IndusInd Bank,,real_world_reference
OSM00270,TN25,,City Union Bank,Thanjavur,10.7786,79.1465,ATM,1,0.5,OpenStreetMap,3546656794,City Union Bank,City Union Bank,Athupalam,real_world_reference
OSM00271,TN25,,Indian Bank,Thanjavur,10.7804,79.1463,ATM,1,0.5,OpenStreetMap,3546849493,Indian Bank,Indian Bank,,real_world_reference
OSM00272,TN25,,Indian Overseas Bank,Thanjavur,10.7873,79.1397,ATM,1,0.5,OpenStreetMap,3550984093,Indian Overseas Bank,Indian Overseas Bank,Anna Saalai,real_world_reference
OSM00273,TN28,,Indian Overseas Bank,Tiruvarur,10.7394,79.5059,ATM,1,0.5,OpenStreetMap,3551519394,Indian Overseas Bank,Indian Overseas Bank,Hajyeer street,real_world_reference
OSM00274,TN28,,Indian Bank,Tiruvarur,10.7413,79.5047,ATM,1,0.5,OpenStreetMap,3551676546,Indian Bank,Indian Bank,,real_world_reference
OSM00275,TN03,,Axis Bank,Chennai,12.9341,80.2327,ATM,1,0.5,OpenStreetMap,3568406900,Axis Bank,Axis Bank,,real_world_reference
OSM00276,TN03,,State Bank of India,Chennai,13.0312,80.2244,ATM,1,0.5,OpenStreetMap,3580074141,State Bank of India,State Bank of India,,real_world_reference
OSM00277,TN03,,Central Bank of India,Chennai,13.0313,80.2244,ATM,1,0.5,OpenStreetMap,3580074142,Central Bank of India,Central Bank of India,,real_world_reference
OSM00278,TN08,,ATM,Erode,11.3378,77.7177,ATM,1,0.5,OpenStreetMap,3583126602,,,,real_world_reference
OSM00279,TN08,,ICICI Bank,Erode,11.3336,77.7189,ATM,1,0.5,OpenStreetMap,3583127018,ICICI Bank,ICICI Bank,,real_world_reference
OSM00280,TN25,,Bank of Baroda,Thanjavur,10.7902,79.1382,ATM,1,0.5,OpenStreetMap,3625231405,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM00281,TN25,,South Indian Bank,Thanjavur,10.7899,79.1382,ATM,1,0.5,OpenStreetMap,3625231414,South Indian Bank,South Indian Bank,,real_world_reference
OSM00282,TN35,,Canara Bank,The Nilgiris,11.424,76.866,ATM,1,0.5,OpenStreetMap,3655181280,Canara Bank,Canara Bank,,real_world_reference
OSM00283,TN35,,Central Bank of India,The Nilgiris,11.4264,76.8661,ATM,1,0.5,OpenStreetMap,3655183560,Central Bank of India,Central Bank of India,,real_world_reference
OSM00284,TN35,,Bank of India ATM,The Nilgiris,11.4325,76.8613,ATM,1,0.5,OpenStreetMap,3655190860,Bank of India,Bank of India,,real_world_reference
OSM00285,TN35,,Federal Bank,The Nilgiris,11.4227,76.8666,ATM,1,0.5,OpenStreetMap,3661456960,Federal Bank,Federal Bank,"Kota Hall Road, Kotagiri",real_world_reference
OSM00286,TN30,,India 1 atm,Tiruchirappalli,10.756,78.8299,ATM,1,0.5,OpenStreetMap,3667276810,,,,real_world_reference
OSM00287,TN35,,Dena Bank ATM,The Nilgiris,11.4233,76.8701,ATM,1,0.5,OpenStreetMap,3678715351,Dena Bank,,,real_world_reference
OSM00288,TN35,,Vijaya Bank ATM,The Nilgiris,11.4236,76.8665,ATM,1,0.5,OpenStreetMap,3678715359,Vijaya Bank,,,real_world_reference
OSM00289,TN35,,State Bank of India,The Nilgiris,11.4237,76.8667,ATM,1,0.5,OpenStreetMap,3678715360,State Bank of India,State Bank of India,,real_world_reference
OSM00290,TN03,,ATM,Chennai,13.0412,80.2247,ATM,1,0.5,OpenStreetMap,3685005953,,,,real_world_reference
OSM00291,TN03,,ATM,Chennai,13.0361,80.2179,ATM,1,0.5,OpenStreetMap,3685460680,,,,real_world_reference
OSM00292,TN30,,All Cards accepted,Tiruchirappalli,10.7844,78.7757,ATM,1,0.5,OpenStreetMap,3686969872,,all,,real_world_reference
OSM00293,TN30,,ICICI Bank,Tiruchirappalli,10.7845,78.7757,ATM,1,0.5,OpenStreetMap,3686969892,ICICI Bank,ICICI Bank,,real_world_reference
OSM00294,TN30,,Canara Bank,Tiruchirappalli,10.7843,78.7757,ATM,1,0.5,OpenStreetMap,3686978633,Canara Bank,Canara Bank,,real_world_reference
OSM00295,TN30,,Canara Bank,Tiruchirappalli,10.7559,78.8159,ATM,1,0.5,OpenStreetMap,3699857490,Canara Bank,Canara Bank,,real_world_reference
OSM00296,TN03,,Yes Bank,Chennai,13.0469,80.2358,ATM,1,0.5,OpenStreetMap,3725579985,Yes Bank,Yes Bank,"Bazullah Road, Chennai",real_world_reference
OSM00297,TN30,,State Bank of India,Tiruchirappalli,10.7638,78.7951,ATM,1,0.5,OpenStreetMap,3730057446,State Bank of India,State Bank of India,,real_world_reference
OSM00298,TN30,,State Bank of India,Tiruchirappalli,10.7769,78.7931,ATM,1,0.5,OpenStreetMap,3730099496,State Bank of India,State Bank of India,,real_world_reference
OSM00299,TN30,,Indian Bank,Tiruchirappalli,10.8053,78.732,ATM,1,0.5,OpenStreetMap,3730202100,Indian Bank,Indian Bank,,real_world_reference
OSM00300,TN30,,Axis Bank,Tiruchirappalli,10.815,78.6996,ATM,1,0.5,OpenStreetMap,3730202117,Axis Bank,Axis Bank,,real_world_reference
OSM00301,TN30,,ICICI Bank,Tiruchirappalli,10.815,78.6995,ATM,1,0.5,OpenStreetMap,3730202118,ICICI Bank,ICICI Bank,,real_world_reference
OSM00302,TN30,,Punjab National Bank,Tiruchirappalli,10.8244,78.6934,ATM,1,0.5,OpenStreetMap,3730202130,Punjab National Bank,Punjab National Bank,,real_world_reference
OSM00303,TN30,,Bank of Baroda,Tiruchirappalli,10.8259,78.6835,ATM,1,0.5,OpenStreetMap,3730202133,Bank of Baroda,Bank of Baroda,,real_world_reference
OSM00304,TN30,,Andhra Bank,Tiruchirappalli,10.8272,78.6849,ATM,1,0.5,OpenStreetMap,3730202146,Andhra Bank,Andhra Bank,,real_world_reference
OSM00305,TN30,,Punjab National Bank,Tiruchirappalli,10.8273,78.6843,ATM,1,0.5,OpenStreetMap,3730202150,Punjab National Bank,Punjab National Bank,,real_world_reference
OSM00306,TN30,,State Bank of India,Tiruchirappalli,10.8273,78.6842,ATM,1,0.5,OpenStreetMap,3730202151,State Bank of India,State Bank of India,,real_world_reference
OSM00307,TN03,,Canara Bank,Chennai,13.0412,80.2296,ATM,1,0.5,OpenStreetMap,3732415962,Canara Bank,Canara Bank,Chennai,real_world_reference
OSM00308,TN30,,Canara Bank,Tiruchirappalli,10.7997,78.6809,ATM,1,0.5,OpenStreetMap,3734782476,Canara Bank,Canara Bank,"Williams Road, Trichy",real_world_reference
OSM00309,TN30,,Indi Cash,Tiruchirappalli,10.8052,78.7337,ATM,1,0.5,OpenStreetMap,3734782491,,,,real_world_reference
OSM00310,TN04,,Axis Bank,Coimbatore,10.6487,76.9799,ATM,1,0.5,OpenStreetMap,3751329666,Axis Bank,Axis Bank,"bunglow rd, Zamin Uthukuli",real_world_reference
OSM00311,TN03,,State Bank of India,Chennai,12.9717,80.1422,ATM,1,0.5,OpenStreetMap,3752711375,State Bank of India,State Bank of India,,real_world_reference
OSM00312,TN02,,Federal Bank,Chengalpattu,12.8765,79.9378,ATM,1,0.5,OpenStreetMap,3762995229,Federal Bank,Federal Bank,,real_world_reference
OSM00313,TN03,,ICICI Bank,Chennai,12.9996,80.2559,ATM,1,0.5,OpenStreetMap,3780522678,ICICI Bank,ICICI Bank,,real_world_reference
OSM00314,TN03,,UCO Bank,Chennai,12.9992,80.2568,ATM,1,0.5,OpenStreetMap,3780522681,UCO Bank,UCO Bank,,real_world_reference
OSM00315,TN03,,City Union Bank,Chennai,13.0363,80.2216,ATM,1,0.5,OpenStreetMap,3807854735,City Union Bank,City Union Bank,,real_world_reference
OSM00316,TN03,,PNB,Chennai,13.0354,80.2212,ATM,1,0.5,OpenStreetMap,3807854737,,,,real_world_reference
OSM00317,TN06,,State Bank of India,Dharmapuri,12.1037,78.146,ATM,1,0.5,OpenStreetMap,3826846200,State Bank of India,State Bank of India,,real_world_reference
OSM00318,TN06,,ATM,Dharmapuri,12.1333,78.163,ATM,1,0.5,OpenStreetMap,3826846201,,,,real_world_reference
OSM00319,TN03,,LVB,Chennai,13.0379,80.2212,ATM,1,0.5,OpenStreetMap,3830215959,DBS Bank,,,real_world_reference
OSM00320,TN03,,ATM,Chennai,12.9783,80.2592,ATM,1,0.5,OpenStreetMap,3860928269,Kotak Mahindra Bank,Kotak Mahindra Bank,,real_world_reference
OSM00321,TN04,,South Indian Bank,Coimbatore,11.0054,77.0677,ATM,1,0.5,OpenStreetMap,3891556868,South Indian Bank,South Indian Bank,,real_world_reference
OSM00322,TN35,,ATM,The Nilgiris,11.3489,76.801,ATM,1,0.5,OpenStreetMap,3901557894,,,,real_world_reference
OSM00323,TN35,,Syndicate Bank,The Nilgiris,11.425,76.8682,ATM,1,0.5,OpenStreetMap,3921616269,Syndicate Bank,Syndicate Bank,"Hope Park Road, Kotagiri",real_world_reference
OSM00324,TN03,,State Bank of India,Chennai,12.9641,80.2139,ATM,1,0.5,OpenStreetMap,3956932898,State Bank of India,State Bank of India,,real_world_reference
OSM00325,TN03,,Canara Bank,Chennai,12.9642,80.2145,ATM,1,0.5,OpenStreetMap,3956932899,Canara Bank,Canara Bank,,real_world_reference
OSM00326,TN03,,ATM,Chennai,13.0599,80.1953,ATM,1,0.5,OpenStreetMap,3978316313,,,,real_world_reference
OSM00327,TN05,,ATM,Cuddalore,11.6221,79.525,ATM,1,0.5,OpenStreetMap,3979130643,State Bank of India,,,real_world_reference
OSM00328,TN05,,Tata ATM,Cuddalore,11.6172,79.5489,ATM,1,0.5,OpenStreetMap,3979143760,,,,real_world_reference
OSM00329,TN37,,Axis Bank,Viluppuram,11.9305,79.484,ATM,1,0.5,OpenStreetMap,3991734308,Axis Bank,Axis Bank,,real_world_reference
OSM00330,TN37,,HDFC Bank,Viluppuram,11.9311,79.4839,ATM,1,0.5,OpenStreetMap,3991776877,HDFC Bank,HDFC Bank,,real_world_reference
OSM00331,TN04,,State Bank of India,Coimbatore,11.0813,76.9408,ATM,1,0.5,OpenStreetMap,4036183561,State Bank of India,State Bank of India,"Mettupalayam-Coimbatore Road, Thudiyalur",real_world_reference
