complaint_id,district_id,complaint_date,complaint_time,fraud_type,crime_category,fraud_amount,victim_city,victim_latitude,victim_longitude,source_channel,status
CC1744,TN08,2025-04-14,21:45:39,Card Skimming,Social Engineering,273804.29,Erode,11.299,77.6819,State Police Portal,Under Investigation
CC1745,TN28,2025-08-28,09:14:21,Romance Scam,Identity Fraud,250720.95,Tiruvarur,10.8025,79.665,National Cybercrime Portal,Pending Review
CC1746,TN34,2025-10-11,18:51:26,Identity Theft,Online Financial Fraud,496543.14,Tiruvannamalai,12.2158,79.1113,National Cybercrime Portal,Chargesheet Filed
CC1747,TN07,2025-04-14,01:11:05,OTP Fraud,Identity Fraud,156190.04,Dindigul,10.3781,77.9474,State Police Portal,FIR Filed
CC1748,TN02,2025-05-02,22:25:03,Loan Fraud,Cyber Deception,372243.12,Chengalpattu,12.6967,79.9261,State Police Portal,Resolved
CC1749,TN10,2025-04-13,22:46:41,Identity Theft,Banking Fraud,27382.82,Kancheepuram,12.79,79.6699,State Police Portal,Under Investigation
CC1750,TN29,2026-07-18,18:39:38,UPI Fraud,Online Financial Fraud,45643.26,Thoothukudi,8.7418,78.1786,State Police Portal,Chargesheet Filed
CC1751,TN31,2025-04-30,07:06:48,Card Skimming,Online Financial Fraud,295257.31,Tirunelveli,8.7106,77.7719,Helpline 1930,Under Investigation
CC1752,TN07,2026-02-02,04:48:22,Romance Scam,Online Financial Fraud,361157.51,Dindigul,10.3382,77.9777,Bank Referral,Resolved
CC1753,TN34,2025-12-03,11:58:00,Phishing,Online Financial Fraud,103810.48,Tiruvannamalai,12.2191,79.047,Walk-in Complaint,FIR Filed
CC1754,TN08,2025-01-24,15:59:10,Identity Theft,Cyber Deception,338321.86,Erode,11.3747,77.7195,National Cybercrime Portal,Resolved
CC1755,TN09,2026-04-25,19:48:03,SIM Swap,Banking Fraud,56863.61,Kallakurichi,11.7299,78.9566,Walk-in Complaint,Pending Review
CC1756,TN08,2026-04-27,04:08:57,SIM Swap,Cyber Deception,439678.52,Erode,11.3498,77.766,Bank Referral,Resolved
CC1757,TN32,2025-05-04,17:12:31,Investment Scam,Social Engineering,21118.87,Tirupathur,12.5315,78.5721,National Cybercrime Portal,Under Investigation
CC1758,TN12,2025-10-21,17:00:43,Identity Theft,Identity Fraud,392404.69,Krishnagiri,12.5152,78.2607,National Cybercrime Portal,Under Investigation
CC1759,TN11,2025-09-21,21:55:18,SIM Swap,Social Engineering,107430.35,Karur,10.9496,78.0452,National Cybercrime Portal,Resolved
CC1760,TN38,2025-02-08,12:38:42,Job Fraud,Cyber Deception,176853.38,Virudhunagar,9.5828,77.9522,Helpline 1930,Under Investigation
CC1761,TN25,2026-03-30,21:43:22,Phishing,Banking Fraud,310252.13,Thanjavur,10.7488,79.1456,Bank Referral,FIR Filed
CC1762,TN06,2025-11-26,01:47:07,Job Fraud,Identity Fraud,411902.26,Dharmapuri,12.1165,78.1086,National Cybercrime Portal,FIR Filed
CC1763,TN13,2026-01-08,01:52:41,Identity Theft,Identity Fraud,446501.23,Madurai,9.8909,78.1547,National Cybercrime Portal,Pending Review
CC1764,TN35,2025-08-16,18:08:18,Identity Theft,Identity Fraud,252191.22,The Nilgiris,11.4636,76.6847,National Cybercrime Portal,Resolved
CC1765,TN05,2025-01-16,10:54:14,UPI Fraud,Social Engineering,51366.07,Cuddalore,11.7892,79.7591,Bank Referral,Pending Review
CC1766,TN25,2025-10-25,12:45:50,SIM Swap,Social Engineering,334205.55,Thanjavur,10.8306,79.1741,State Police Portal,Chargesheet Filed
CC1767,TN36,2025-04-03,02:00:20,UPI Fraud,Online Financial Fraud,440351.76,Vellore,12.8941,79.1324,Bank Referral,FIR Filed
CC1768,TN32,2026-06-02,18:50:27,Phishing,Identity Fraud,236756.87,Tirupathur,12.4989,78.5482,National Cybercrime Portal,FIR Filed
CC1769,TN35,2025-03-20,14:58:31,Investment Scam,Online Financial Fraud,67859.22,The Nilgiris,11.5008,76.7602,Helpline 1930,Pending Review
CC1770,TN07,2025-12-16,11:16:09,Job Fraud,Online Financial Fraud,381451.19,Dindigul,10.3936,77.9657,State Police Portal,Resolved
CC1771,TN02,2025-06-07,09:50:18,Job Fraud,Identity Fraud,386079.24,Chengalpattu,12.6862,79.972,State Police Portal,Under Investigation
CC1772,TN23,2025-03-08,14:06:01,Card Skimming,Social Engineering,31511.92,Sivaganga,9.8433,78.4432,Helpline 1930,Chargesheet Filed
CC1773,TN31,2026-06-29,20:48:14,Card Skimming,Online Financial Fraud,109040.0,Tirunelveli,8.7126,77.7374,State Police Portal,Pending Review
CC1774,TN02,2025-07-10,14:18:52,Phishing,Identity Fraud,252124.18,Chengalpattu,12.6763,79.9716,State Police Portal,Resolved
CC1775,TN04,2025-06-15,18:11:21,Loan Fraud,Banking Fraud,342940.34,Coimbatore,11.0071,76.9206,Helpline 1930,FIR Filed
CC1776,TN36,2026-06-13,09:02:28,Job Fraud,Banking Fraud,126085.16,Vellore,12.8675,79.1478,Helpline 1930,FIR Filed
CC1777,TN10,2026-05-05,02:55:53,SIM Swap,Identity Fraud,104914.66,Kancheepuram,12.839,79.7457,Helpline 1930,Resolved
CC1778,TN09,2026-01-02,19:08:13,Identity Theft,Banking Fraud,361295.74,Kallakurichi,11.7719,78.9746,Helpline 1930,Under Investigation
CC1779,TN17,2026-06-14,16:25:37,SIM Swap,Social Engineering,29709.66,Namakkal,11.2024,78.1545,State Police Portal,Chargesheet Filed
CC1780,TN01,2025-12-22,00:43:33,Romance Scam,Social Engineering,237658.42,Ariyalur,11.1478,79.1028,Bank Referral,Pending Review
CC1781,TN29,2026-03-16,08:49:00,Investment Scam,Social Engineering,341223.92,Thoothukudi,8.788,78.1259,National Cybercrime Portal,Resolved
CC1782,TN33,2026-04-20,15:45:21,Investment Scam,Identity Fraud,80233.82,Tiruppur,11.1436,77.3498,National Cybercrime Portal,FIR Filed
CC1783,TN34,2025-09-23,04:54:11,Card Skimming,Social Engineering,430296.38,Tiruvannamalai,12.2503,79.0377,State Police Portal,FIR Filed
CC1784,TN04,2025-06-30,05:41:09,Card Skimming,Online Financial Fraud,54102.01,Coimbatore,10.9743,76.9523,Bank Referral,Resolved
CC1785,TN28,2025-05-04,15:06:27,OTP Fraud,Online Financial Fraud,389939.47,Tiruvarur,10.7319,79.6727,Bank Referral,Under Investigation
CC1786,TN19,2025-10-02,17:25:36,Identity Theft,Social Engineering,17158.59,Pudukkottai,10.3473,78.7809,Helpline 1930,Pending Review
CC1787,TN01,2025-08-01,18:54:51,OTP Fraud,Social Engineering,15764.4,Ariyalur,11.108,79.0699,Walk-in Complaint,Pending Review
CC1788,TN01,2025-04-08,08:11:43,Job Fraud,Identity Fraud,248232.37,Ariyalur,11.0977,79.0708,National Cybercrime Portal,Under Investigation
CC1789,TN29,2026-04-21,00:58:13,Phishing,Banking Fraud,462001.6,Thoothukudi,8.7588,78.1627,Bank Referral,Under Investigation
CC1790,TN03,2025-10-26,18:12:13,OTP Fraud,Banking Fraud,417730.24,Chennai,13.0511,80.3124,Helpline 1930,Pending Review
CC1791,TN15,2025-04-26,14:10:36,Loan Fraud,Banking Fraud,217182.39,Nagapattinam,10.7414,79.8504,Walk-in Complaint,FIR Filed
CC1792,TN37,2025-02-03,23:25:48,Investment Scam,Identity Fraud,31371.92,Viluppuram,11.9782,79.4977,Walk-in Complaint,Pending Review
CC1793,TN21,2025-04-22,22:38:14,Romance Scam,Social Engineering,64483.06,Ranipet,12.9473,79.3824,Helpline 1930,FIR Filed
CC1794,TN35,2025-03-31,05:57:36,Phishing,Banking Fraud,111882.13,The Nilgiris,11.5068,76.7135,Walk-in Complaint,Resolved
CC1795,TN04,2025-05-09,13:45:26,Card Skimming,Banking Fraud,323294.95,Coimbatore,11.0492,76.9512,State Police Portal,Pending Review
CC1796,TN20,2025-12-31,06:37:31,Loan Fraud,Cyber Deception,374710.37,Ramanathapuram,9.3725,78.7844,National Cybercrime Portal,Pending Review
CC1797,TN35,2026-03-22,09:52:00,Job Fraud,Banking Fraud,496864.94,The Nilgiris,11.517,76.7683,National Cybercrime Portal,FIR Filed
CC1798,TN03,2026-07-13,00:42:45,Phishing,Cyber Deception,479955.43,Chennai,13.1171,80.2802,State Police Portal,FIR Filed
CC1799,TN05,2026-01-16,09:56:52,SIM Swap,Cyber Deception,17254.64,Cuddalore,11.7239,79.7786,National Cybercrime Portal,Pending Review
CC1800,TN15,2025-06-27,05:22:12,SIM Swap,Social Engineering,87483.26,Nagapattinam,10.8129,79.8194,National Cybercrime Portal,Under Investigation
CC1801,TN10,2026-01-19,20:51:21,Investment Scam,Online Financial Fraud,57647.53,Kancheepuram,12.8727,79.6762,Bank Referral,Chargesheet Filed
CC1802,TN22,2025-02-04,07:54:25,Romance Scam,Cyber Deception,406766.53,Salem,11.6952,78.1245,State Police Portal,Pending Review
CC1803,TN13,2025-09-09,06:56:10,Loan Fraud,Social Engineering,197663.01,Madurai,9.8915,78.1125,National Cybercrime Portal,Pending Review
CC1804,TN02,2025-12-22,18:47:47,Identity Theft,Social Engineering,62101.97,Chengalpattu,12.7271,80.0046,Bank Referral,Under Investigation
CC1805,TN11,2026-08-17,01:28:49,Investment Scam,Cyber Deception,197018.08,Karur,11.0009,78.0878,Walk-in Complaint,FIR Filed
CC1806,TN04,2025-05-01,04:15:31,Job Fraud,Social Engineering,38551.73,Coimbatore,11.0128,76.9646,Bank Referral,FIR Filed
CC1807,TN05,2025-01-16,12:11:38,Loan Fraud,Online Financial Fraud,283612.25,Cuddalore,11.7882,79.7556,National Cybercrime Portal,Pending Review
CC1808,TN09,2025-07-05,12:28:04,SIM Swap,Online Financial Fraud,241327.17,Kallakurichi,11.7115,78.954,Helpline 1930,Chargesheet Filed
CC1809,TN31,2025-11-23,04:42:54,Identity Theft,Banking Fraud,126685.38,Tirunelveli,8.6742,77.7973,National Cybercrime Portal,Pending Review
CC1810,TN28,2025-05-04,14:51:49,SIM Swap,Online Financial Fraud,3250.22,Tiruvarur,10.7754,79.6504,Walk-in Complaint,Chargesheet Filed
CC1811,TN21,2025-05-21,08:03:12,OTP Fraud,Online Financial Fraud,32334.5,Ranipet,12.9463,79.3693,Bank Referral,Under Investigation
CC1812,TN21,2025-04-07,08:13:46,OTP Fraud,Online Financial Fraud,291361.46,Ranipet,12.8877,79.3071,National Cybercrime Portal,Pending Review
CC1813,TN29,2026-05-12,18:29:40,OTP Fraud,Identity Fraud,233602.74,Thoothukudi,8.8116,78.1222,Bank Referral,FIR Filed
CC1814,TN10,2025-04-06,16:34:15,Loan Fraud,Identity Fraud,350505.58,Kancheepuram,12.8382,79.6645,State Police Portal,Under Investigation
CC1815,TN20,2026-07-10,15:31:02,Job Fraud,Banking Fraud,317389.63,Ramanathapuram,9.3969,78.8019,State Police Portal,FIR Filed
CC1816,TN11,2026-08-27,18:35:27,Investment Scam,Online Financial Fraud,179626.25,Karur,10.9719,78.0323,Bank Referral,Resolved
CC1817,TN35,2025-10-24,13:17:03,Identity Theft,Identity Fraud,318633.37,The Nilgiris,11.5202,76.7196,Walk-in Complaint,Pending Review
CC1818,TN13,2026-07-09,05:49:20,Job Fraud,Banking Fraud,68352.87,Madurai,9.9541,78.0716,Walk-in Complaint,Chargesheet Filed
CC1819,TN26,2026-05-09,04:42:37,OTP Fraud,Identity Fraud,153266.64,Theni,9.9821,77.5048,Bank Referral,Chargesheet Filed
CC1820,TN06,2026-08-23,12:10:35,OTP Fraud,Social Engineering,92599.89,Dharmapuri,12.1127,78.1837,Walk-in Complaint,FIR Filed
CC1821,TN23,2026-02-20,05:48:56,Loan Fraud,Banking Fraud,86879.56,Sivaganga,9.8344,78.4898,Bank Referral,FIR Filed
CC1822,TN01,2025-04-03,05:50:10,SIM Swap,Identity Fraud,44507.57,Ariyalur,11.147,79.0461,National Cybercrime Portal,Under Investigation
CC1823,TN27,2026-02-08,05:53:44,Card Skimming,Online Financial Fraud,68055.06,Tiruvallur,13.1301,79.8833,Bank Referral,Under Investigation
CC1824,TN38,2026-01-05,13:12:11,Phishing,Banking Fraud,418140.98,Virudhunagar,9.6019,77.9143,State Police Portal,Pending Review
CC1825,TN05,2025-02-21,23:48:05,Romance Scam,Social Engineering,123559.55,Cuddalore,11.7743,79.7753,State Police Portal,FIR Filed
CC1826,TN11,2025-11-02,14:05:05,Romance Scam,Social Engineering,191778.43,Karur,10.9107,78.0313,National Cybercrime Portal,Pending Review
CC1827,TN10,2026-04-18,15:42:02,Investment Scam,Banking Fraud,141212.31,Kancheepuram,12.7953,79.7221,Helpline 1930,Under Investigation
CC1828,TN31,2026-03-23,04:25:18,SIM Swap,Cyber Deception,356900.88,Tirunelveli,8.6993,77.7082,Bank Referral,FIR Filed
CC1829,TN30,2025-06-27,06:17:27,Phishing,Banking Fraud,413255.02,Tiruchirappalli,10.8064,78.7404,National Cybercrime Portal,FIR Filed
CC1830,TN13,2026-02-25,03:00:41,Romance Scam,Identity Fraud,142274.03,Madurai,9.8845,78.1133,State Police Portal,FIR Filed
CC1831,TN07,2026-02-03,11:17:57,Loan Fraud,Online Financial Fraud,457781.2,Dindigul,10.3321,77.9374,Helpline 1930,Resolved
CC1832,TN34,2026-01-06,15:26:57,UPI Fraud,Banking Fraud,429467.88,Tiruvannamalai,12.1961,79.0498,Bank Referral,FIR Filed
CC1833,TN03,2025-10-12,13:51:04,Card Skimming,Identity Fraud,429315.65,Chennai,13.0427,80.2757,National Cybercrime Portal,Under Investigation
CC1834,TN32,2026-08-02,06:11:19,OTP Fraud,Online Financial Fraud,441220.2,Tirupathur,12.4724,78.538,Bank Referral,Chargesheet Filed
CC1835,TN18,2025-03-21,15:10:14,Loan Fraud,Identity Fraud,214771.92,Perambalur,11.2177,78.8517,Helpline 1930,Pending Review
CC1836,TN17,2026-04-05,18:48:00,OTP Fraud,Identity Fraud,437199.09,Namakkal,11.2462,78.1544,State Police Portal,Resolved
CC1837,TN09,2026-03-05,17:36:02,Loan Fraud,Banking Fraud,87305.34,Kallakurichi,11.7399,78.9873,Bank Referral,Under Investigation
CC1838,TN01,2025-01-04,19:21:14,Identity Theft,Identity Fraud,313284.9,Ariyalur,11.1213,79.1028,Bank Referral,FIR Filed
CC1839,TN06,2026-02-05,23:17:15,Investment Scam,Cyber Deception,302099.54,Dharmapuri,12.1612,78.1115,State Police Portal,Resolved
CC1840,TN35,2025-03-21,08:43:27,UPI Fraud,Identity Fraud,244875.65,The Nilgiris,11.5064,76.7248,National Cybercrime Portal,Chargesheet Filed
CC1841,TN15,2026-04-12,16:58:33,Loan Fraud,Identity Fraud,106927.06,Nagapattinam,10.7223,79.8677,National Cybercrime Portal,Pending Review
CC1842,TN29,2025-12-26,13:16:57,Job Fraud,Banking Fraud,66555.43,Thoothukudi,8.8019,78.1603,Helpline 1930,Pending Review
CC1843,TN05,2026-01-12,21:19:56,Phishing,Cyber Deception,187010.74,Cuddalore,11.7498,79.7823,National Cybercrime Portal,Under Investigation
CC1844,TN10,2026-04-09,15:59:44,OTP Fraud,Cyber Deception,421718.52,Kancheepuram,12.7853,79.7053,Bank Referral,Under Investigation
CC1845,TN30,2026-07-30,12:01:18,SIM Swap,Identity Fraud,206536.83,Tiruchirappalli,10.8287,78.658,National Cybercrime Portal,FIR Filed
CC1846,TN16,2026-03-31,08:58:27,Romance Scam,Cyber Deception,123577.92,Kanniyakumari,8.041,77.5368,Helpline 1930,FIR Filed
CC1847,TN02,2026-02-19,15:44:50,Phishing,Cyber Deception,466574.96,Chengalpattu,12.6622,79.944,Helpline 1930,Resolved
CC1848,TN37,2025-10-15,02:39:01,Identity Theft,Banking Fraud,254534.54,Viluppuram,11.9408,79.469,Walk-in Complaint,Chargesheet Filed
CC1849,TN03,2026-02-01,15:48:13,Romance Scam,Banking Fraud,102970.82,Chennai,13.1007,80.2376,Walk-in Complaint,Pending Review
CC1850,TN33,2026-05-09,12:01:47,Investment Scam,Identity Fraud,424232.1,Tiruppur,11.1429,77.3548,Walk-in Complaint,FIR Filed
CC1851,TN09,2025-05-01,22:29:03,Loan Fraud,Cyber Deception,211871.14,Kallakurichi,11.7583,78.9217,Helpline 1930,Resolved
CC1852,TN02,2026-02-21,12:13:11,UPI Fraud,Online Financial Fraud,201707.35,Chengalpattu,12.6602,80.0188,National Cybercrime Portal,Resolved
CC1853,TN13,2026-08-18,18:11:49,Identity Theft,Cyber Deception,40965.97,Madurai,9.9747,78.1514,State Police Portal,Resolved
CC1854,TN08,2026-07-30,04:26:44,Investment Scam,Social Engineering,386534.89,Erode,11.3143,77.6762,National Cybercrime Portal,Pending Review
CC1855,TN28,2025-11-12,19:16:10,Job Fraud,Cyber Deception,146676.43,Tiruvarur,10.7191,79.6562,Walk-in Complaint,Pending Review
CC1856,TN16,2025-03-31,21:49:15,Investment Scam,Identity Fraud,343856.85,Kanniyakumari,8.1023,77.5577,National Cybercrime Portal,Chargesheet Filed
CC1857,TN23,2026-08-03,19:26:28,UPI Fraud,Banking Fraud,299808.39,Sivaganga,9.7997,78.4649,Walk-in Complaint,Resolved
CC1858,TN13,2025-01-03,11:16:38,Identity Theft,Social Engineering,479336.41,Madurai,9.9024,78.1259,Walk-in Complaint,Chargesheet Filed
CC1859,TN16,2025-02-25,22:09:50,Phishing,Banking Fraud,362614.91,Kanniyakumari,8.0495,77.5356,National Cybercrime Portal,Resolved
CC1860,TN25,2025-10-05,21:14:43,Phishing,Identity Fraud,441631.07,Thanjavur,10.7898,79.1742,National Cybercrime Portal,Under Investigation
CC1861,TN25,2025-09-16,18:58:46,OTP Fraud,Cyber Deception,47483.66,Thanjavur,10.7371,79.1817,National Cybercrime Portal,Under Investigation
CC1862,TN31,2025-02-25,19:09:26,Loan Fraud,Online Financial Fraud,223687.0,Tirunelveli,8.6687,77.7098,Walk-in Complaint,Under Investigation
CC1863,TN34,2025-03-09,14:10:25,OTP Fraud,Cyber Deception,83636.6,Tiruvannamalai,12.2699,79.0797,Bank Referral,Chargesheet Filed
CC1864,TN34,2025-12-01,00:42:54,UPI Fraud,Banking Fraud,74505.28,Tiruvannamalai,12.2261,79.0826,Bank Referral,Pending Review
CC1865,TN12,2026-04-24,20:17:05,Phishing,Banking Fraud,270378.61,Krishnagiri,12.5109,78.2229,National Cybercrime Portal,Pending Review
CC1866,TN25,2025-04-23,05:51:30,Job Fraud,Banking Fraud,67083.42,Thanjavur,10.7927,79.1408,National Cybercrime Portal,FIR Filed
CC1867,TN08,2026-04-13,01:40:48,OTP Fraud,Banking Fraud,98114.55,Erode,11.3811,77.6937,Bank Referral,FIR Filed
CC1868,TN21,2026-01-26,20:41:11,Loan Fraud,Identity Fraud,499161.59,Ranipet,12.9452,79.3708,National Cybercrime Portal,Under Investigation
CC1869,TN12,2025-01-12,23:47:18,OTP Fraud,Identity Fraud,81990.84,Krishnagiri,12.5563,78.1852,Walk-in Complaint,Under Investigation
CC1870,TN38,2025-04-03,04:14:29,Investment Scam,Social Engineering,5468.51,Virudhunagar,9.5923,77.939,Helpline 1930,Resolved
CC1871,TN04,2025-09-13,19:24:41,Card Skimming,Online Financial Fraud,66797.72,Coimbatore,11.0422,76.93,Bank Referral,FIR Filed
CC1872,TN20,2025-02-13,11:22:14,Job Fraud,Identity Fraud,251114.85,Ramanathapuram,9.3218,78.8354,Helpline 1930,Chargesheet Filed
CC1873,TN18,2025-01-17,07:55:25,Loan Fraud,Cyber Deception,273845.39,Perambalur,11.1961,78.9195,Walk-in Complaint,Resolved
CC1874,TN32,2025-09-12,16:23:17,Job Fraud,Banking Fraud,76982.81,Tirupathur,12.4635,78.5288,Helpline 1930,Under Investigation
CC1875,TN25,2026-02-17,14:38:49,Romance Scam,Cyber Deception,204468.56,Thanjavur,10.7955,79.1007,Walk-in Complaint,Chargesheet Filed
CC1876,TN37,2026-05-12,21:57:11,OTP Fraud,Online Financial Fraud,475706.61,Viluppuram,11.9087,79.4885,State Police Portal,FIR Filed
CC1877,TN27,2026-08-01,19:08:00,Job Fraud,Banking Fraud,199679.41,Tiruvallur,13.1868,79.952,Walk-in Complaint,Pending Review
CC1878,TN27,2025-07-01,06:57:22,Job Fraud,Cyber Deception,492648.1,Tiruvallur,13.1811,79.9519,State Police Portal,Pending Review
CC1879,TN36,2025-09-11,06:20:48,Identity Theft,Banking Fraud,432715.5,Vellore,12.9065,79.134,Helpline 1930,Resolved
CC1880,TN12,2026-01-17,13:00:19,Phishing,Social Engineering,128148.67,Krishnagiri,12.4859,78.216,Bank Referral,Pending Review
CC1881,TN16,2025-04-08,10:12:38,Identity Theft,Social Engineering,488048.08,Kanniyakumari,8.0982,77.504,State Police Portal,Resolved
CC1882,TN01,2025-01-31,00:57:04,Loan Fraud,Identity Fraud,25785.5,Ariyalur,11.1879,79.0984,Helpline 1930,FIR Filed
CC1883,TN05,2025-11-09,23:41:42,SIM Swap,Online Financial Fraud,435486.88,Cuddalore,11.7711,79.7778,State Police Portal,Chargesheet Filed
CC1884,TN08,2025-01-18,06:33:51,Romance Scam,Banking Fraud,161377.18,Erode,11.3811,77.7516,Helpline 1930,FIR Filed
CC1885,TN03,2026-08-29,19:34:27,Investment Scam,Banking Fraud,149264.22,Chennai,13.1069,80.2874,State Police Portal,Chargesheet Filed
CC1886,TN01,2025-12-04,19:45:41,OTP Fraud,Online Financial Fraud,259776.51,Ariyalur,11.1134,79.1118,National Cybercrime Portal,Pending Review
CC1887,TN32,2026-03-13,13:38:51,Phishing,Cyber Deception,471695.33,Tirupathur,12.4996,78.5781,State Police Portal,Pending Review
CC1888,TN35,2025-02-04,20:54:23,Job Fraud,Cyber Deception,66722.59,The Nilgiris,11.442,76.7311,Bank Referral,FIR Filed
CC1889,TN01,2026-04-05,19:26:26,Phishing,Cyber Deception,215876.1,Ariyalur,11.1233,79.0766,Bank Referral,Under Investigation
CC1890,TN20,2025-09-11,09:31:16,Phishing,Social Engineering,159675.85,Ramanathapuram,9.4103,78.8478,Helpline 1930,Pending Review
CC1891,TN21,2026-02-19,03:00:03,Card Skimming,Banking Fraud,248438.17,Ranipet,12.9414,79.2906,Bank Referral,Under Investigation
CC1892,TN15,2026-03-06,02:48:36,OTP Fraud,Online Financial Fraud,74159.76,Nagapattinam,10.7506,79.8571,Walk-in Complaint,Pending Review
CC1893,TN05,2026-08-28,06:33:30,SIM Swap,Social Engineering,230351.3,Cuddalore,11.717,79.7946,Bank Referral,Chargesheet Filed
CC1894,TN18,2026-04-05,09:35:38,UPI Fraud,Identity Fraud,247197.77,Perambalur,11.1868,78.9071,Walk-in Complaint,Resolved
CC1895,TN09,2025-08-19,10:04:59,UPI Fraud,Banking Fraud,207355.89,Kallakurichi,11.6959,78.9896,National Cybercrime Portal,Resolved
CC1896,TN03,2026-07-25,11:05:30,SIM Swap,Social Engineering,432075.11,Chennai,13.092,80.2285,Bank Referral,Resolved
CC1897,TN13,2025-09-19,01:38:52,Phishing,Cyber Deception,397598.14,Madurai,9.9261,78.1042,Walk-in Complaint,Under Investigation
CC1898,TN07,2025-11-25,14:16:17,Romance Scam,Banking Fraud,334869.37,Dindigul,10.3373,77.9861,Helpline 1930,Under Investigation
CC1899,TN32,2026-04-30,00:03:18,UPI Fraud,Cyber Deception,123669.15,Tirupathur,12.5266,78.5174,Bank Referral,Chargesheet Filed
CC1900,TN20,2025-05-01,17:17:01,SIM Swap,Cyber Deception,461636.58,Ramanathapuram,9.3851,78.7971,National Cybercrime Portal,Pending Review
CC1901,TN02,2025-08-03,18:24:25,OTP Fraud,Online Financial Fraud,120035.15,Chengalpattu,12.6811,80.0078,Walk-in Complaint,Resolved
CC1902,TN18,2025-01-22,21:28:34,Identity Theft,Online Financial Fraud,76624.33,Perambalur,11.2164,78.8929,Bank Referral,Under Investigation
CC1903,TN25,2025-10-17,22:27:45,Romance Scam,Social Engineering,433608.87,Thanjavur,10.8092,79.1221,Helpline 1930,FIR Filed
CC1904,TN13,2025-02-26,06:38:29,Loan Fraud,Identity Fraud,425152.1,Madurai,9.9255,78.1205,National Cybercrime Portal,Resolved
CC1905,TN32,2025-02-13,16:46:38,Identity Theft,Banking Fraud,496207.7,Tirupathur,12.448,78.5329,National Cybercrime Portal,Pending Review
CC1906,TN06,2026-07-08,23:52:44,Loan Fraud,Social Engineering,40351.52,Dharmapuri,12.0977,78.1938,State Police Portal,Resolved
CC1907,TN25,2025-04-13,03:21:34,Loan Fraud,Cyber Deception,169913.18,Thanjavur,10.7417,79.1041,Helpline 1930,FIR Filed
CC1908,TN12,2025-05-03,03:38:41,Job Fraud,Online Financial Fraud,148339.04,Krishnagiri,12.5141,78.2321,State Police Portal,FIR Filed
CC1909,TN02,2025-11-18,07:38:57,Card Skimming,Online Financial Fraud,238548.35,Chengalpattu,12.7391,79.962,Bank Referral,Chargesheet Filed
CC1910,TN31,2025-02-28,17:43:57,OTP Fraud,Social Engineering,40884.2,Tirunelveli,8.739,77.7356,National Cybercrime Portal,Pending Review
CC1911,TN37,2025-12-14,23:15:36,Loan Fraud,Banking Fraud,438323.21,Viluppuram,11.9387,79.4748,Helpline 1930,FIR Filed
CC1912,TN27,2025-07-04,07:20:44,Romance Scam,Banking Fraud,461501.7,Tiruvallur,13.1265,79.9547,State Police Portal,Resolved
CC1913,TN05,2026-07-02,09:01:08,Investment Scam,Banking Fraud,406664.31,Cuddalore,11.7887,79.722,Helpline 1930,Pending Review
CC1914,TN26,2025-02-19,10:59:52,UPI Fraud,Banking Fraud,119015.51,Theni,10.0,77.4507,National Cybercrime Portal,Chargesheet Filed
CC1915,TN03,2025-05-13,23:33:56,Phishing,Banking Fraud,133724.96,Chennai,13.0335,80.2752,National Cybercrime Portal,Under Investigation
CC1916,TN14,2026-08-24,01:37:07,OTP Fraud,Online Financial Fraud,402941.55,Mayiladuthurai,11.0822,79.6063,Bank Referral,FIR Filed
CC1917,TN02,2025-09-26,10:10:44,SIM Swap,Banking Fraud,378731.09,Chengalpattu,12.7007,79.9953,Bank Referral,FIR Filed
CC1918,TN08,2026-08-12,20:52:11,Job Fraud,Online Financial Fraud,25719.96,Erode,11.3627,77.7102,State Police Portal,Resolved
CC1919,TN23,2026-05-20,09:42:20,Loan Fraud,Identity Fraud,490759.74,Sivaganga,9.8524,78.4446,Bank Referral,Chargesheet Filed
CC1920,TN36,2025-10-16,22:18:59,Investment Scam,Social Engineering,257383.56,Vellore,12.8789,79.0841,Walk-in Complaint,Under Investigation
CC1921,TN36,2026-02-03,11:40:22,Identity Theft,Social Engineering,142413.37,Vellore,12.9504,79.1108,Bank Referral,Resolved
CC1922,TN26,2025-06-10,05:38:50,Investment Scam,Social Engineering,62550.64,Theni,10.0221,77.432,Helpline 1930,Resolved
CC1923,TN01,2025-08-29,13:06:51,Job Fraud,Social Engineering,155488.86,Ariyalur,11.1323,79.0734,Bank Referral,Resolved
CC1924,TN10,2026-03-08,12:01:08,SIM Swap,Identity Fraud,400088.72,Kancheepuram,12.7905,79.704,National Cybercrime Portal,Under Investigation
CC1925,TN24,2025-07-23,21:00:04,Card Skimming,Social Engineering,340015.98,Tenkasi,8.9699,77.2741,Helpline 1930,Under Investigation
CC1926,TN21,2026-03-10,01:22:33,Card Skimming,Cyber Deception,31857.35,Ranipet,12.8901,79.3089,National Cybercrime Portal,FIR Filed
CC1927,TN16,2026-08-28,10:19:28,Romance Scam,Identity Fraud,29250.59,Kanniyakumari,8.0758,77.5149,Bank Referral,FIR Filed
CC1928,TN07,2025-11-24,22:58:29,Romance Scam,Online Financial Fraud,160339.63,Dindigul,10.3584,77.9768,National Cybercrime Portal,Pending Review
CC1929,TN37,2026-06-29,12:27:47,Loan Fraud,Banking Fraud,290787.49,Viluppuram,11.9331,79.4749,National Cybercrime Portal,Pending Review
